iteration,elapsed_time_sec,best_performance
0,0.03131850005593151,5.016796514816789
1,0.05830649996642023,10.299207401206555
2,0.08337799995206296,15.39009475147181
3,0.10938509996049106,19.456278478702835
4,0.13375879998784512,24.880763943989773
5,0.15989160002209246,30.107058090313746
6,0.18431699997745454,35.3576077824222
7,0.210657799965702,40.62352999573723
8,0.2374981000320986,45.27103237716646
9,0.2656546999933198,50.376853062212916
10,0.29331880004610866,54.35832498975631
11,0.3197150999912992,60.00814354978252
12,0.3451686999760568,65.03114828847633
13,0.36926489998586476,69.40042343967963
14,0.39523480006027967,73.51137890248339
15,0.42027370003052056,76.43009886267797
16,0.44545060000382364,79.60287952066233
17,0.4696953999809921,83.40064282582499
18,0.49655639997217804,85.91873856524097
19,0.5252388999797404,90.10971105859824
20,0.5525450999848545,93.02118481654287
21,0.5793832000344992,95.52961780279341
22,0.6037739999592304,98.35818066307237
23,0.6300024000229314,101.96952975898935
24,0.6546424999833107,104.62398962690494
25,0.6797992000356317,106.14510682200014
26,0.704462300054729,109.40928850957447
27,0.729621300008148,112.401866846123
28,0.7539743999950588,113.96017877514149
29,0.7798834999557585,115.6994196295305
30,0.8148056999780238,117.41839525328585
31,0.8507735000457615,117.81296348282922
32,0.8775760000571609,118.61929712707217
33,0.9048117999918759,121.41267654897797
34,0.9322809999575838,124.3736213108079
35,0.9584907999960706,125.71607094976811
36,0.990430900012143,127.25736885681766
37,1.028954799985513,128.5741941905407
38,1.0647081000497565,131.08743260190005
39,1.09057809994556,131.35161674068397
40,1.1154088999610394,132.1851982735074
41,1.1404767000349239,134.01048007021382
42,1.165731200017035,134.91469148165515
43,1.1916360999457538,135.288452051706
44,1.2154012999963015,135.96730920849097
45,1.2401478999527171,135.96730920849097
46,1.2638436000561342,136.3917900372366
47,1.2869211999932304,137.66831954594795
48,1.3108126999577507,139.3231690357695
49,1.3412417999934405,142.3473087421723
50,1.3670478999847546,142.37089288973533
51,1.39300679997541,143.254541253409
52,1.4183077999623492,144.62673308763735
53,1.4439400000264868,145.16596280045786
54,1.4690313000464812,146.28739853714606
55,1.4972759999800473,147.25169487200208
56,1.5245446000481024,148.81389192058757
57,1.5503840000601485,148.81389192058757
58,1.5759957999689505,148.972087529148
59,1.602445299969986,150.44556621833993
60,1.6274459999985993,151.72844477967539
61,1.65249110001605,153.35909104460222
62,1.6808643999975175,155.43902189171263
63,1.7052595999557525,157.79675437497403
64,1.7303150000516325,160.84197399890041
65,1.7548091999487951,161.17480717282064
66,1.7797000999562442,163.04657514719543
67,1.8037266000173986,163.071742068693
68,1.8297307000029832,163.4735716033099
69,1.8538759000366554,167.02097311668226
70,1.8809804000193253,167.02097311668226
71,1.9081249999580905,167.39834046384524
72,1.9354851000243798,169.69851450589255
73,1.9612202000571415,171.00828202134818
74,1.9855217000003904,171.49842251469926
75,2.0105436999583617,172.45200752594457
76,2.036219200002961,173.5002241345402
77,2.0618318000342697,175.86068521286677
78,2.0868970999727026,177.89208049708265
79,2.1153788999654353,178.0350066480599
80,2.142081500031054,179.0308700449511
81,2.166291099973023,180.38158761046878
82,2.194361799978651,180.48783655561965
83,2.220867400057614,181.29525018830168
84,2.2465449000010267,182.17931348684274
85,2.273605900001712,182.4871858545905
86,2.2978430000366643,182.51371350591918
87,2.3250439000548795,182.80159185581348
88,2.349105600034818,183.65535669214938
89,2.3749406000133604,184.39615641744547
90,2.399940300034359,185.44567693191934
91,2.4257540999678895,185.44567693191934
92,2.4498874000273645,186.43907834443735
93,2.477284300024621,187.17849834465719
94,2.5039671000558883,187.39555757858898
95,2.5301187000004575,189.36932449436483
96,2.5537844999926165,191.10118443306038
97,2.578776599955745,191.10118443306038
98,2.604807600029744,191.10118443306038
99,2.630019300035201,191.10118443306038
100,2.657300299964845,191.10118443306038
101,2.681899999966845,191.43632658459828
102,2.7081694999942556,192.48069219143122
103,2.733570700045675,192.70709367966518
104,2.758438599994406,193.16276848326532
105,2.7849313999759033,194.24565853383126
106,2.8106742999516428,194.30371661708705
107,2.8376440999563783,194.44521139890335
108,2.872378100058995,195.549766844078
109,2.9006820999784395,195.57293008622005
110,2.928916099946946,195.74262463498005
111,2.9541006999788806,195.86449462273953
112,2.9804724999703467,195.86449462273953
113,3.0058855999959633,195.86449462273953
114,3.03242429997772,195.86449462273953
115,3.0587911000475287,196.5761108368779
116,3.084160599973984,196.5761108368779
117,3.111094400053844,196.76130738339887
118,3.13603900000453,197.1185225461137
119,3.1607182000298053,197.1185225461137
120,3.185628099949099,197.1185225461137
121,3.211955599952489,197.23977488736756
122,3.2356062999460846,197.39938342261982
123,3.26216010004282,197.39938342261982
124,3.2904176999581978,198.17220798319096
125,3.3166657000547275,198.48377344767664
126,3.344977100030519,198.48377344767664
127,3.371300099999644,199.26808710615302
128,3.3996490000281483,199.45770646004738
129,3.425066399970092,199.45843335799893
130,3.451221500057727,199.45843335799893
131,3.476103900000453,199.45843335799893
132,3.501246599946171,199.98482640177704
133,3.5261399999726564,200.33320342995697
134,3.5513721000170335,200.33320342995697
135,3.5787603999488056,200.33320342995697
136,3.6036119000054896,200.73325497028048
137,3.62993459997233,201.61463060110884
138,3.6588982000248507,201.61463060110884
139,3.6855434000026435,201.64803038600144
140,3.7131816999753937,201.64803038600144
141,3.7383062000153586,202.11358367119573
142,3.7637062000576407,202.51025883840896
143,3.791743900044821,202.51025883840896
144,3.8179549999767914,202.602006283437
145,3.846436999971047,202.602006283437
146,3.8734570000087842,202.6851105083956
147,3.8980232999892905,203.580706239215
148,3.9257183000445366,203.580706239215
149,3.950175700010732,203.5984548755912
150,3.975969100021757,203.9924894492123
151,4.002828900003806,203.9924894492123
152,4.028876499971375,204.1634726171793
153,4.053573100012727,204.1634726171793
154,4.079780200030655,204.1634726171793
155,4.103781600017101,204.17881138812692
156,4.127582799992524,205.61067854374897
157,4.150792900007218,205.65755433549617
158,4.174925100058317,205.65755433549617
159,4.198372400016524,205.65755433549617
160,4.22392849996686,205.65755433549617
161,4.247297400026582,205.76118520555855
162,4.27338739996776,205.97103331605487
163,4.301554200006649,206.93730661495226
164,4.327267599990591,206.93730661495226
165,4.350649100029841,206.9541579799564
166,4.3755458999658,208.351765166224
167,4.399954400025308,208.351765166224
168,4.424155700020492,208.3707382975897
169,4.4479479000438005,208.48134496315578
170,4.471855900017545,208.52599953029704
171,4.496775200008415,208.62522962793147
172,4.521843499969691,209.15634630367657
173,4.545884000021033,209.15634630367657
174,4.5704045000020415,209.2624615953237
175,4.599431599956006,209.2624615953237
176,4.630111500038765,209.2624615953237
177,4.65772040002048,209.2624615953237
178,4.68441960006021,209.2624615953237
179,4.713341200025752,209.2624615953237
180,4.7442350999917835,209.2624615953237
181,4.774628199986182,209.2624615953237
182,4.799618200049736,209.2624615953237
183,4.823652300052345,209.2624615953237
184,4.8482734999852255,209.2624615953237
185,4.871598400059156,209.2624615953237
186,4.895640700007789,209.2624615953237
187,4.91992819996085,209.2624615953237
188,4.943716199952178,209.2624615953237
189,4.972340099979192,209.2624615953237
190,4.999280599993654,209.2624615953237
191,5.025545999989845,209.2624615953237
192,5.050308299949393,209.2624615953237
193,5.07571350003127,209.2624615953237
194,5.10114759998396,209.4158445286101
195,5.125883699976839,209.4158445286101
196,5.1552276000147685,209.4158445286101
197,5.192026200005785,209.4158445286101
198,5.224044600035995,209.49126541278937
199,5.25259389996063,209.49126541278937
200,5.276841799961403,209.90101085477187
201,5.300004199962132,209.96926699956165
202,5.323421800043434,209.96926699956165
203,5.3485816000029445,209.99875195496318
204,5.374043800053187,209.99875195496318
205,5.397965100011788,210.14198833545157
206,5.425557199981995,210.14198833545157
207,5.453809799975716,210.14198833545157
208,5.483097600052133,210.14198833545157
209,5.514014199958183,210.14198833545157
210,5.543891399982385,210.23071049036943
211,5.570586199988611,211.40598412195067
212,5.600433500017971,211.65278039407997
213,5.630609199986793,211.67891283717324
214,5.657889000023715,211.67891283717324
215,5.687384900054894,211.817885578246
216,5.715213099960238,211.83809000309333
217,5.743087399983779,211.83809000309333
218,5.7698253999697044,211.83809000309333
219,5.795240800012834,211.83809000309333
220,5.820907699991949,212.02489109987954
221,5.847399299964309,212.02489109987954
222,5.872125800000504,212.02489109987954
223,5.8984806999797,212.02489109987954
224,5.922052099951543,212.02489109987954
225,5.946810099994764,212.02489109987954
226,5.971217300044373,212.02489109987954
227,5.996592500014231,212.02489109987954
228,6.027397400001064,212.02489109987954
229,6.057648799964227,212.02489109987954
230,6.083173200022429,212.02489109987954
231,6.112749699968845,212.02489109987954
232,6.142656199983321,212.02489109987954
233,6.169553400017321,212.31134665981293
234,6.195394700043835,212.31134665981293
235,6.2195127999875695,212.31134665981293
236,6.2471534999785945,212.48435130602775
237,6.2718393000541255,212.59019166032732
238,6.299788799951784,212.59019166032732
239,6.3280280999606475,212.59019166032732
240,6.35528889996931,212.94952714423914
241,6.384664500015788,212.94952714423914
242,6.41662290005479,212.94952714423914
243,6.447176099987701,212.94952714423914
244,6.475314300041646,212.94952714423914
245,6.498665999970399,212.94952714423914
246,6.5224446000065655,212.94952714423914
247,6.547698199981824,212.94952714423914
248,6.571431600023061,212.94952714423914
249,6.595502999960445,212.94952714423914
250,6.621334300027229,213.12913746186146
251,6.647416800027713,213.25642370217196
252,6.6715194999706,213.25642370217196
253,6.694783000042662,213.25642370217196
254,6.718814300023951,213.25642370217196
255,6.743249100050889,213.25642370217196
256,6.766760100028478,213.25642370217196
257,6.790646499954164,213.25642370217196
258,6.814282499952242,213.25642370217196
259,6.837523699970916,213.25642370217196
260,6.862476299982518,213.25642370217196
261,6.8864116000477225,213.25642370217196
262,6.910223399987444,213.45493614990954
263,6.933324599987827,213.45493614990954
264,6.957721499959007,213.45493614990954
265,6.981733100023121,213.45493614990954
266,7.008987799985334,213.45493614990954
267,7.033289100043476,213.45493614990954
268,7.056798800011165,213.45493614990954
269,7.080439700046554,213.45493614990954
270,7.104474800056778,213.45493614990954
271,7.128226100001484,213.53324258105368
272,7.152004100033082,213.54209925287898
273,7.1762922999914736,213.8292373176233
274,7.200356399989687,213.86162746428448
275,7.224205299979076,213.89137695389599
276,7.247186599997804,213.89137695389599
277,7.2707150999922305,213.89137695389599
278,7.29402090003714,213.89137695389599
279,7.3193589999573305,213.89137695389599
280,7.342362600029446,213.89137695389599
281,7.366135900025256,213.89137695389599
282,7.389793299953453,213.89137695389599
283,7.413739199982956,213.92010563970734
284,7.442872800049372,213.92010563970734
285,7.467229000059888,214.1568399897322
286,7.4914267000276595,214.1568399897322
287,7.51536209997721,214.1568399897322
288,7.539239799953066,214.1568399897322
289,7.563518499955535,214.1568399897322
290,7.587178700021468,214.1568399897322
291,7.612141499994323,214.53337158663933
292,7.638291000039317,214.53337158663933
293,7.66417410003487,214.53337158663933
294,7.687565500033088,214.53337158663933
295,7.714251299970783,214.53337158663933
296,7.737768099992536,214.53337158663933
297,7.761275300057605,214.53337158663933
298,7.78622849995736,214.53337158663933
299,7.8100300000514835,214.53337158663933
300,7.839607800007798,214.53337158663933
301,7.872935299994424,214.53337158663933
302,7.902400900027715,214.53337158663933
303,7.9278773999540135,214.53337158663933
304,7.9566170000471175,214.53337158663933
305,7.979806000017561,214.53337158663933
306,8.00305069994647,214.53337158663933
307,8.026932499953546,214.53337158663933
308,8.050998499966227,214.53337158663933
309,8.08362130005844,214.53337158663933
310,8.107770600006916,214.53337158663933
311,8.131157199968584,214.57884535751293
312,8.157075299997814,214.57884535751293
313,8.180453400011174,214.57884535751293
314,8.205106799956411,214.57884535751293
315,8.229911800008267,214.57884535751293
316,8.253015600028448,214.57884535751293
317,8.283322999952361,214.57884535751293
318,8.333120499970391,214.57884535751293
319,8.376438800012693,214.68042342974206
320,8.407467099954374,214.74931557671266
321,8.43453980004415,214.74931557671266
322,8.463619700050913,214.74931557671266
323,8.488230100017972,214.77290303678774
324,8.514213099959306,214.77290303678774
325,8.54102420003619,214.77290303678774
326,8.566209399956279,214.77290303678774
327,8.589793400024064,214.77290303678774
328,8.6132510000607,214.77290303678774
329,8.63884849997703,214.77290303678774
330,8.662431600037962,214.77290303678774
331,8.687027900014073,215.34206264287948
332,8.71189559996128,215.34206264287948
333,8.741745300008915,215.34206264287948
334,8.77494380006101,215.34206264287948
335,8.801938600023277,215.34206264287948
336,8.825581099954434,215.34206264287948
337,8.85107810003683,215.34206264287948
338,8.874405500013381,215.34206264287948
339,8.89784220000729,215.34206264287948
340,8.922771799960174,215.42340003797335
341,8.946445400011726,215.42340003797335
342,8.97049259999767,215.42340003797335
343,8.994095399975777,215.42340003797335
344,9.02150040003471,215.42340003797335
345,9.046149399946444,215.42340003797335
346,9.069747300003655,215.42340003797335
347,9.094138800050132,215.42340003797335
348,9.119657199946232,215.42340003797335
349,9.142473199986853,215.42340003797335
350,9.166384299984202,215.42340003797335
351,9.190180800040253,215.42340003797335
352,9.213641099981032,215.42340003797335
353,9.238663999945857,215.42340003797335
354,9.26650459994562,215.42340003797335
355,9.293390300008468,215.42340003797335
356,9.317264899960719,215.42340003797335
357,9.344506800058298,215.42340003797335
358,9.37052280001808,215.42340003797335
359,9.399210899951868,215.42340003797335
360,9.426957900053822,215.42340003797335
361,9.453542200033553,215.42340003797335
362,9.484882300021127,215.42340003797335
363,9.51251080003567,215.42340003797335
364,9.535955899977125,215.56411754396606
365,9.56019969994668,215.56411754396606
366,9.584827200043947,215.56411754396606
367,9.608306300011463,215.56411754396606
368,9.632457199972123,215.56411754396606
369,9.656065599992871,215.5965076871713
370,9.681139199994504,215.7575042112838
371,9.706676900037564,215.7575042112838
372,9.73287700000219,215.7575042112838
373,9.760491600027308,215.7575042112838
374,9.784891700022854,215.7575042112838
375,9.808211800060235,215.7575042112838
376,9.832446399959736,215.7575042112838
377,9.85561540001072,215.7575042112838
378,9.880240899976343,215.7575042112838
379,9.90513369999826,215.7575042112838
380,9.929772199946456,215.7575042112838
381,9.9557009000564,215.7575042112838
382,9.979595500044525,215.7575042112838
383,10.003337500034831,215.7575042112838
384,10.028609200031497,215.7575042112838
385,10.053058200050145,215.7575042112838
386,10.082011300022714,215.7575042112838
387,10.10538840002846,215.7575042112838
388,10.129244199953973,215.7575042112838
389,10.154648100025952,215.7575042112838
390,10.177681099972688,215.7575042112838
391,10.201231900020503,215.7575042112838
392,10.227870299946517,215.7575042112838
393,10.251331500010565,215.7575042112838
394,10.274919799994677,215.7575042112838
395,10.299731299979612,215.7575042112838
396,10.323996199993417,215.7575042112838
397,10.348710600053892,215.7575042112838
398,10.374416399979964,215.7575042112838
399,10.401340699987486,215.7575042112838
400,10.425455700024031,215.91988752675795
401,10.448743100045249,216.42158094158168
402,10.472026200033724,216.42158094158168
403,10.496824900037609,216.5225590952481
404,10.520846200059168,216.5225590952481
405,10.54603169998154,216.59293037252974
406,10.570770099991933,216.59293037252974
407,10.594933400047012,216.59293037252974
408,10.61881270003505,216.59293037252974
409,10.645967400050722,216.60203476265576
410,10.671812999993563,216.60203476265576
411,10.695041900034994,216.60203476265576
412,10.718279000022449,216.60203476265576
413,10.742224600049667,216.61531928578566
414,10.765419999952428,216.6484660709819
415,10.789758200058714,216.6484660709819
416,10.813211499946192,216.6484660709819
417,10.838147299946286,216.6484660709819
418,10.868512199958786,216.6484660709819
419,10.897944499971345,216.72894106463016
420,10.924772799946368,216.72894106463016
421,10.95142629998736,216.72894106463016
422,10.987823999952525,216.7422002805573
423,11.032486399984919,216.7422002805573
424,11.077348300023004,216.7422002805573
425,11.110111900023185,216.7422002805573
426,11.13918709999416,216.7422002805573
427,11.17142969998531,216.7422002805573
428,11.209169600042515,216.7422002805573
429,11.23727050004527,216.7422002805573
430,11.267992999986745,216.7422002805573
431,11.293914700043388,216.7422002805573
432,11.317844299948774,216.7422002805573
433,11.346325000049546,216.7637428797641
434,11.376843999954872,216.7637428797641
435,11.407254899968393,216.7637428797641
436,11.438136099954136,216.83870822170758
437,11.466551600024104,216.83870822170758
438,11.495795299997553,216.83870822170758
439,11.52083880000282,216.83870822170758
440,11.547725799959153,216.83870822170758
441,11.575168599956669,216.83870822170758
442,11.603503899998032,216.83870822170758
443,11.630337900016457,216.8918733389656
444,11.657180599984713,216.8918733389656
445,11.683985600015149,216.8918733389656
446,11.71784379996825,216.8918733389656
447,11.789990899967961,216.8918733389656
448,11.84818680002354,216.8918733389656
449,11.885387900052592,216.8918733389656
450,11.919149299967103,216.8918733389656
451,11.954611100023612,216.8918733389656
452,11.995851499959826,216.8918733389656
453,12.028077600058168,216.8918733389656
454,12.063084300025366,216.8918733389656
455,12.10083799995482,216.8918733389656
456,12.129090199945495,217.3853795585361
457,12.15847320004832,217.61204170074274
458,12.183805700042285,217.61204170074274
459,12.209105900023133,217.62790699529972
460,12.234669800032862,217.62790699529972
461,12.261022699996829,217.62790699529972
462,12.28652249998413,217.62790699529972
463,12.32016979996115,217.62790699529972
464,12.346625500009395,217.62790699529972
465,12.371946100029163,217.62790699529972
466,12.39741930004675,217.62790699529972
467,12.4215626999503,217.6808430780329
468,12.450063699972816,217.6808430780329
469,12.475769800017588,217.6808430780329
470,12.500339600024745,217.81740269212335
471,12.528222499997355,217.81740269212335
472,12.55209080001805,217.81740269212335
473,12.577099699992687,218.410948944586
474,12.602331800037064,218.410948944586
475,12.626832899986766,218.410948944586
476,12.651111599989235,218.410948944586
477,12.67522790003568,218.410948944586
478,12.699508600053377,218.410948944586
479,12.724711099988781,218.44471754153255
480,12.754357700003311,218.5957373068347
481,12.783018699963577,218.5957373068347
482,12.809138600016013,218.5957373068347
483,12.833421200048178,218.5957373068347
484,12.857331500039436,218.5957373068347
485,12.88181849999819,218.5957373068347
486,12.906041800044477,218.5957373068347
487,12.930216699955054,218.5957373068347
488,12.955833600019105,218.5957373068347
489,12.980189400026575,218.5957373068347
490,13.00493739999365,218.5957373068347
491,13.02870480006095,218.5957373068347
492,13.052760999999009,218.5957373068347
493,13.080075499950908,218.5957373068347
494,13.104657200048678,218.5957373068347
495,13.129869700060226,218.5957373068347
496,13.154514600057155,218.5957373068347
497,13.183808699948713,218.5957373068347
498,13.209976300015114,218.5957373068347
499,13.234397300053388,218.5957373068347
500,13.259505799971521,218.5957373068347
501,13.283852600026876,218.5957373068347
502,13.312092400039546,218.5957373068347
503,13.338904100004584,218.5957373068347
